"","Source","ParticipantID","Study_ID","ID","z_long_string","z_irv","z_psychsyn","z_evenodd","Exclude"
"1765","OLEL_Prolific_v1","5e29d24605043a02e9043472",NA,"5e29d24605043a02e9043472",0.46021486289287,0.792014472318218,-0.141025252043718,-0.615707366253717,0
"1766","OLEL_Prolific_v1","5e366d6571691461b82ea4da",NA,"5e366d6571691461b82ea4da",-0.441108627868946,-0.0372978670503817,0.44576149821012,-0.588764075499044,0
"1767","OLEL_Prolific_v1","5e5d824268168509ca89806f",NA,"5e5d824268168509ca89806f",-0.591329209662582,0.692994878437147,-0.813512176278409,-0.634007255297646,0
"1768","OLEL_Prolific_v1","5e63d7822c147615c0dbc3bc",NA,"5e63d7822c147615c0dbc3bc",-0.441108627868946,1.20225165909226,1.37736629968499,-0.830836062578658,0
"1769","OLEL_Prolific_v1","5e67b5c4a027430517877069",NA,"5e67b5c4a027430517877069",-0.29088804607531,1.66375365023778,0.766688913808868,2.08386422193183,1
"1770","OLEL_Prolific_v1","5e72ca5b264abb21732427cf",NA,"5e72ca5b264abb21732427cf",-0.591329209662582,0.698483612211669,-0.551580410281726,-0.744937059958215,0
"1771","OLEL_Prolific_v1","5e7d9e8068080c42714d3b62",NA,"5e7d9e8068080c42714d3b62",-0.591329209662582,-1.00863872617319,-0.478299346545245,-0.204105533513382,0
"1772","OLEL_Prolific_v1","5eb6fde993779f09b135d725",NA,"5eb6fde993779f09b135d725",-0.441108627868946,0.394620322540291,-0.637922473375322,-0.91039010848586,0
"1773","OLEL_Prolific_v1","5ec18c4c2f44695b38204649",NA,"5ec18c4c2f44695b38204649",0.46021486289287,0.626680015534631,1.56101804295133,-0.772853821246046,0
"1774","OLEL_Prolific_v1","5ec891eb8473f035d804eca2",NA,"5ec891eb8473f035d804eca2",-0.441108627868946,0.853121010603307,-0.198758495588371,-0.920796375416645,0
"1775","OLEL_Prolific_v1","5eda2d8aac6f1d036b0aa139",NA,"5eda2d8aac6f1d036b0aa139",-0.29088804607531,-0.335022038915694,0.931216054276846,-0.794085355426302,0
"1776","OLEL_Prolific_v1","5edd13e3858a15a07241964b",NA,"5edd13e3858a15a07241964b",-0.140667464281674,1.54950153804868,0.842326247245708,-0.592039300386584,0
"1777","OLEL_Prolific_v1","5ee2575610299332bd76f380",NA,"5ee2575610299332bd76f380",-0.140667464281674,-0.897008561243167,-1.48939496645228,0.137918326159585,0
"1778","OLEL_Prolific_v1","5eea25cf25b98c0c3e4ea3be",NA,"5eea25cf25b98c0c3e4ea3be",-0.29088804607531,0.797402405460025,1.07655432113923,0.202702291067089,0
"1779","OLEL_Prolific_v1","5eebb37e6c09cc12563f390b",NA,"5eebb37e6c09cc12563f390b",-0.441108627868946,0.829617609559353,-0.268943335401252,2.08386422193183,1
"1780","OLEL_Prolific_v1","5eef7517c8692d20c3279493",NA,"5eef7517c8692d20c3279493",-0.591329209662582,0.13037749969143,-0.599168127746047,0.733516664672281,0
"1781","OLEL_Prolific_v1","5eeff7e168698c2be17d0c90",NA,"5eeff7e168698c2be17d0c90",-0.591329209662582,0.358404749634747,-0.143238898276189,0.898025687351522,0
"1782","OLEL_Prolific_v1","5ef46e72db9ccb024c5cae72",NA,"5ef46e72db9ccb024c5cae72",-0.441108627868946,-0.830076765442627,1.51758869605567,1.4219432236849,0
"1783","OLEL_Prolific_v1","5ef51de92a8ed116654bc910",NA,"5ef51de92a8ed116654bc910",-0.140667464281674,0.146328933138279,-0.722663617497106,-0.92987898450339,0
"1784","OLEL_Prolific_v1","5efa69d6f0ef158aab9fd84b",NA,"5efa69d6f0ef158aab9fd84b",-0.29088804607531,2.47096917026241,0.119146455483821,1.22979078528564,0
"1785","OLEL_Prolific_v1","5efe85d36b4d873908aff881",NA,"5efe85d36b4d873908aff881",-0.591329209662582,0.837106996668874,0.535137193556993,0.839022202685472,0
"1786","OLEL_Prolific_v1","5eff8ffb5819b1074680077c",NA,"5eff8ffb5819b1074680077c",-0.741549791456218,0.10696650926546,-1.3514297062014,1.89554273538896,0
"1787","OLEL_Prolific_v1","5f01f6cfcbdce60870fb54f3",NA,"5f01f6cfcbdce60870fb54f3",0.00955311751196184,-1.14399586614708,-0.031833024005739,-0.135675746491944,0
"1788","OLEL_Prolific_v1","5f084a7987a3fe028ff65b8a",NA,"5f084a7987a3fe028ff65b8a",1.66197951724196,-0.566261008460339,-0.170696604291748,0.307458194802998,0
"1789","OLEL_Prolific_v1","5f0913ed0caf8d1914b794c5",NA,"5f0913ed0caf8d1914b794c5",-0.441108627868946,-0.225981936369242,1.84918967132086,1.02373261312982,0
"1790","OLEL_Prolific_v1","5f0b34635a4ca342ed81e4d8",NA,"5f0b34635a4ca342ed81e4d8",-0.591329209662582,-0.207410195751577,-0.639521275249439,-0.744497942287376,0
"1791","OLEL_Prolific_v1","5f0cefb719803a1bd4c04b78",NA,"5f0cefb719803a1bd4c04b78",-0.29088804607531,0.281595641152395,0.649678268437272,-0.819734241544941,0
"1792","OLEL_Prolific_v1","5f0e5fc953f9081a2ee9d8c4",NA,"5f0e5fc953f9081a2ee9d8c4",-0.140667464281674,1.18419069311244,-0.332289910749292,-0.921055220316703,0
"1793","OLEL_Prolific_v1","5f12814ef4df831e834ada72",NA,"5f12814ef4df831e834ada72",-0.441108627868946,0.898769113289348,1.84918967132086,-0.0932192020335577,0
"1794","OLEL_Prolific_v1","5f12ff8aae117d000a0b3ecd",NA,"5f12ff8aae117d000a0b3ecd",-0.441108627868946,0.451334159726467,0.904362664359641,-0.911733065884274,0
"1795","OLEL_Prolific_v1","5f19954641a5830008e9861b",NA,"5f19954641a5830008e9861b",-0.29088804607531,0.209605026660684,1.84918967132086,-0.0857668049328549,0
"1796","OLEL_Prolific_v1","5f1a19060b408b102ba3b9ea",NA,"5f1a19060b408b102ba3b9ea",-0.591329209662582,0.909330688232545,-0.174891804825214,-0.94902223347878,0
"1797","OLEL_Prolific_v1","5f1b3ff1a6090e31f4d76ead",NA,"5f1b3ff1a6090e31f4d76ead",-0.441108627868946,-0.711609212624628,0.0773463390413817,0.40481833890156,0
"1798","OLEL_Prolific_v1","5f1e3e4e5eec223ad9285ce4",NA,"5f1e3e4e5eec223ad9285ce4",-0.29088804607531,0.164667995334943,1.51758869605567,-0.403728137086929,0
"1799","OLEL_Prolific_v1","5f1f1d822a21ef0bd0985d3a",NA,"5f1f1d822a21ef0bd0985d3a",-0.441108627868946,-0.144324046936203,-0.775468109551113,2.08386422193183,1
"1800","OLEL_Prolific_v1","5f1fb9e7a6c98f1e09d394e1",NA,"5f1fb9e7a6c98f1e09d394e1",0.309994281099234,-1.6488223861155,-0.472664758428064,-0.392031288559288,0
"1801","OLEL_Prolific_v2","57abc011f00139000156f638",NA,"57abc011f00139000156f638",-0.29088804607531,1.38957149546596,-1.31646767469056,-0.776477741786771,0
"1802","OLEL_Prolific_v2","58d3dad59dbe3f0001258f66",NA,"58d3dad59dbe3f0001258f66",0.46021486289287,1.74305439636257,1.01353566060516,-0.833351821760265,0
"1803","OLEL_Prolific_v2","592fcc8ab97ad00001744d37",NA,"592fcc8ab97ad00001744d37",-0.441108627868946,0.921977885984655,0.95153788552065,-0.0719017042657906,0
"1804","OLEL_Prolific_v2","5afdde7e59ae1e00017e6737",NA,"5afdde7e59ae1e00017e6737",-0.591329209662582,0.831758489276584,-2.00904267602611,0.133432354418335,1
"1805","OLEL_Prolific_v2","5ba5d8b960f3d50001697104",NA,"5ba5d8b960f3d50001697104",-0.29088804607531,0.130377499691432,0.860056548337074,0.660595844620931,0
"1806","OLEL_Prolific_v2","5c925b0fb138fe0014e4036b",NA,"5c925b0fb138fe0014e4036b",-0.29088804607531,0.682000281758289,-1.32451758214197,-0.422083320274336,0
"1807","OLEL_Prolific_v2","5d5c98f6121fc80001960e82",NA,"5d5c98f6121fc80001960e82",-0.441108627868946,1.16103031279406,-0.594493358667076,0.915627380838308,0
"1808","OLEL_Prolific_v2","5d8a64630ffb9c001746ca2c",NA,"5d8a64630ffb9c001746ca2c",-0.591329209662582,0.387631403023926,-0.28348996140166,1.3209773892573,0
"1809","OLEL_Prolific_v2","5d9d2e421af9ed0011c31894",NA,"5d9d2e421af9ed0011c31894",0.46021486289287,1.84215971697846,-0.101060451161873,-0.680036289514546,0
"1810","OLEL_Prolific_v2","5dbec05304d55837a752e0fb",NA,"5dbec05304d55837a752e0fb",-0.140667464281674,0.88182822466044,-0.279022867836571,0.702726848458415,0
"1811","OLEL_Prolific_v2","5e38e1a7793a080ffefcf472",NA,"5e38e1a7793a080ffefcf472",-0.741549791456218,0.373624067862996,-0.431461670744642,-0.821372659625367,0
"1812","OLEL_Prolific_v2","5e69be2cd02ab2027bff5108",NA,"5e69be2cd02ab2027bff5108",-0.29088804607531,-0.247303938021868,-1.22834463506734,-0.326794974473758,0
"1813","OLEL_Prolific_v2","5e9d9b6e3d4c4208a2c62b43",NA,"5e9d9b6e3d4c4208a2c62b43",0.00955311751196184,-0.105345402731612,-0.674973069712209,2.08386422193183,1
"1814","OLEL_Prolific_v2","5eb185511f2ed228a7d73436",NA,"5eb185511f2ed228a7d73436",-0.441108627868946,1.57591039011826,-0.219252352677696,-0.97995124525299,0
"1815","OLEL_Prolific_v2","5eb5ce6748ae444bba8cd0cf",NA,"5eb5ce6748ae444bba8cd0cf",-0.441108627868946,-0.358263342662324,-0.198758495588371,-0.671603402732855,0
"1816","OLEL_Prolific_v2","5ebabe2f4d32da02ed3a6915",NA,"5ebabe2f4d32da02ed3a6915",-0.140667464281674,1.33007752034361,1.20133343256166,-0.759971352299674,0
"1817","OLEL_Prolific_v2","5edc68d09c98559249e1247c",NA,"5edc68d09c98559249e1247c",-0.441108627868946,-0.259343651262592,-0.972635432107211,2.08386422193183,1
"1818","OLEL_Prolific_v2","5edce23067f8fc033ade7531",NA,"5edce23067f8fc033ade7531",-0.441108627868946,1.82408988721981,0.213101067526827,2.08386422193183,1
"1819","OLEL_Prolific_v2","5eeba89ba5de72356a3c8507",NA,"5eeba89ba5de72356a3c8507",1.36153835365469,-1.52145464738247,-0.354226138692868,-0.90822525146918,0
"1820","OLEL_Prolific_v2","5ef6d363d195c23ce977b6c4",NA,"5ef6d363d195c23ce977b6c4",-0.140667464281674,-0.140410831849741,0.762539221610115,-0.872318361788338,0
"1821","OLEL_Prolific_v2","5f018dbc7f32e52db165b149",NA,"5f018dbc7f32e52db165b149",0.309994281099234,-1.82985239456743,-1.04659831977236,2.08386422193183,1
"1822","OLEL_Prolific_v2","5f0420620f8155000841faca",NA,"5f0420620f8155000841faca",-0.591329209662582,0.674290412579324,0.907242907637442,-0.625107782981852,0
"1823","OLEL_Prolific_v2","5f12ec7091d5a128514572d0",NA,"5f12ec7091d5a128514572d0",0.46021486289287,0.670982726982549,-1.24730230615247,-0.90273987497958,0
"1824","OLEL_Prolific_v2","5f160a9a0d20cc1450342fe1",NA,"5f160a9a0d20cc1450342fe1",-0.741549791456218,0.0435421940437208,0.276053637178595,-0.0522200801099224,0
"1825","OLEL_Prolific_v2","5f16509f8b68111c027ee0fc",NA,"5f16509f8b68111c027ee0fc",-0.29088804607531,1.24914767636213,0.668444813298015,0.6373945627067,0
"1826","OLEL_Prolific_v2","5f1a516504cc4e14daaad441",NA,"5f1a516504cc4e14daaad441",-0.29088804607531,0.0622860794151992,-1.44244793421602,0.229982289075899,0
"1827","OLEL_Prolific_v2","5f2177f338fd7653d4a344c6",NA,"5f2177f338fd7653d4a344c6",-0.591329209662582,-0.153468292111154,0.0193044080630116,2.08386422193183,1
"1828","OLEL_Prolific_v2","5f26f2001673fb07a195ac90",NA,"5f26f2001673fb07a195ac90",-0.441108627868946,0.164667995334943,-0.158469380939975,-0.0574025673869901,0
"1829","OLEL_Prolific_v2","5f377a42297afb1ff541dabe",NA,"5f377a42297afb1ff541dabe",-0.591329209662582,0.344314519966847,0.0899448163625305,-0.120681175528425,0
"1830","OLEL_Prolific_v2","5f381f2a65d6042f9e0d9438",NA,"5f381f2a65d6042f9e0d9438",-0.441108627868946,-1.10716478288763,0.119190102735449,2.08386422193183,1
"1831","OLEL_Prolific_v3","55f244e632af740012170458",NA,"55f244e632af740012170458",0.46021486289287,0.756318043583876,0.280011193399745,-0.0799682121372916,0
"1832","OLEL_Prolific_v3","56e6a66af6ed900006a5867c",NA,"56e6a66af6ed900006a5867c",-0.591329209662582,0.3911270874764,-0.466367903472853,-0.69926472459337,0
"1833","OLEL_Prolific_v3","5b954f10754b700001f06bf0",NA,"5b954f10754b700001f06bf0",-0.29088804607531,-0.479258428376564,-1.6361365650977,-0.746495396843522,0
"1834","OLEL_Prolific_v3","5d93f4f22bde0400161aca3f",NA,"5d93f4f22bde0400161aca3f",-0.29088804607531,0.900883052200051,1.84918967132086,-0.912921665817945,0
"1835","OLEL_Prolific_v3","5dcccec0092079953154f997",NA,"5dcccec0092079953154f997",-0.29088804607531,1.38957149546596,1.84918967132086,0.655529870494997,0
"1836","OLEL_Prolific_v3","5dd5e27fe25acf59990e1adf",NA,"5dd5e27fe25acf59990e1adf",-0.29088804607531,-1.09386774261388,0.219995817499469,-0.586212547143516,0
"1837","OLEL_Prolific_v3","5ee11eb5636ea94d3ad43e3b",NA,"5ee11eb5636ea94d3ad43e3b",-0.591329209662582,0.685301064830334,-0.49310431949753,0.527482753579314,0
"1838","OLEL_Prolific_v3","5f05056acc8d327f2948bbc0",NA,"5f05056acc8d327f2948bbc0",-0.441108627868946,0.387631403023927,-1.13782892017357,-0.194877583938954,0
"1839","OLEL_Prolific_v3","5f0a40e804954e313f18dcb1",NA,"5f0a40e804954e313f18dcb1",-0.29088804607531,0.0933593390414643,1.06956873429183,-0.479506351532336,0
"1840","OLEL_Prolific_v3","5f1b40801d8b7c305491df29",NA,"5f1b40801d8b7c305491df29",-0.29088804607531,-1.2866397655768,0.649715344135316,-0.682614829114478,0
"1841","OLEL_Prolific_v3","5f500fc047e0ed17a61d0a5f",NA,"5f500fc047e0ed17a61d0a5f",2.56330300800377,-1.69652559707389,0.672229696268737,1.33192252745719,1
"1842","OLEL_Prolific_v3","5f57c697f9f7d02d07909dbb",NA,"5f57c697f9f7d02d07909dbb",-0.140667464281674,1.37694215405542,1.84918967132086,0.768658564716031,0
"1843","OLEL_Prolific_v3","5f5fdd9ae0a5c90b28f6372e",NA,"5f5fdd9ae0a5c90b28f6372e",0.159773699305598,1.20225165909226,1.30733365220689,-0.711876875942255,0
"1844","OLEL_Prolific_v3","5f67c86c73bbcf40f72deeaa",NA,"5f67c86c73bbcf40f72deeaa",-0.29088804607531,-0.0372978670503806,0.162830707745465,-0.151987140947071,0
"1845","OLEL_Prolific_v3","5f7ec2b6c0bc971947216825",NA,"5f7ec2b6c0bc971947216825",-0.29088804607531,0.463978441115382,0.700940169207717,0.358367600904837,0
"1846","OLEL_Prolific_v3","5f91eaf4e29b3c0db17d9d58",NA,"5f91eaf4e29b3c0db17d9d58",-0.29088804607531,0.52899902040958,-0.431806344002159,-0.568809554965507,0
"1847","OLEL_Prolific_v3","5f92665daebaa318afefce89",NA,"5f92665daebaa318afefce89",-0.441108627868946,-0.388530968825165,1.4755621495845,1.00244419133512,0
"1848","OLEL_Prolific_v3","5f9310b5c848c0098b27db59",NA,"5f9310b5c848c0098b27db59",0.00955311751196184,0.0447941425445577,-0.0245051373290124,0.377592884025543,0
"1849","OLEL_Prolific_v3","5f93190131a30e0ac3456eaa",NA,"5f93190131a30e0ac3456eaa",-0.591329209662582,0.124227974187269,0.0426889168996562,-0.160479452844811,0
"1850","OLEL_Prolific_v4","557d84c8fdf99b4d577438df",NA,"557d84c8fdf99b4d577438df",-0.29088804607531,1.48011003720516,0.00507357774807016,0.253243494395326,0
"1851","OLEL_Prolific_v4","55b1add5fdf99b6731f04c5a",NA,"55b1add5fdf99b6731f04c5a",-0.29088804607531,0.388796903647161,-0.36715038446895,-0.788546082453807,0
"1852","OLEL_Prolific_v4","5607080ed7def20012b733c3",NA,"5607080ed7def20012b733c3",0.00955311751196184,1.39829929395333,-0.0890899670611008,0.138314473141739,0
"1853","OLEL_Prolific_v4","56d9ee15610fc00005b71979",NA,"56d9ee15610fc00005b71979",-0.591329209662582,0.551618556280439,-1.1925336514235,-0.0470504347831465,0
"1854","OLEL_Prolific_v4","56f745653bd969000d170c15",NA,"56f745653bd969000d170c15",-0.140667464281674,-1.47084627279912,-0.637862241334907,-0.617860463327188,0
"1855","OLEL_Prolific_v4","56f9364e895094000c8f4967",NA,"56f9364e895094000c8f4967",0.159773699305598,0.0933593390414627,-1.00133591067465,0.435410797355152,0
"1856","OLEL_Prolific_v4","59c0a297c458e800017b5499",NA,"59c0a297c458e800017b5499",-0.29088804607531,-0.92064374305695,1.69040568544786,-0.912379620507628,0
"1857","OLEL_Prolific_v4","5a0d9553fe645f0001e9f852",NA,"5a0d9553fe645f0001e9f852",-0.29088804607531,0.341962238117373,-0.302435027865284,-0.625833305676738,0
"1858","OLEL_Prolific_v4","5a84f454ae9a0b0001a9e4e5",NA,"5a84f454ae9a0b0001a9e4e5",0.159773699305598,0.508555711352618,1.3745393668088,-0.786569317133745,0
"1859","OLEL_Prolific_v4","5b29f2525b5c0900018b0547",NA,"5b29f2525b5c0900018b0547",-0.441108627868946,0.892422409776426,0.562086876222789,-0.619060998079452,0
"1860","OLEL_Prolific_v4","5beccd423b6489000156596f",NA,"5beccd423b6489000156596f",-0.441108627868946,0.16222687235403,-0.368091847772618,2.08386422193183,1
"1861","OLEL_Prolific_v4","5c2b4b959f18a9000179a141",NA,"5c2b4b959f18a9000179a141",-0.741549791456218,-0.864170893912941,-1.04460589441409,0.00318482044639198,0
"1862","OLEL_Prolific_v4","5c565e4ae66e510001ee8fce",NA,"5c565e4ae66e510001ee8fce",-0.441108627868946,0.626680015534628,-0.889324533622351,-0.222118882445348,0
"1863","OLEL_Prolific_v4","5c5aecc774a76f0001a25ced",NA,"5c5aecc774a76f0001a25ced",-0.591329209662582,0.417846338531374,-1.50203095189805,-0.944958264389816,0
"1864","OLEL_Prolific_v4","5c9b11249cd82b00174fd7ad",NA,"5c9b11249cd82b00174fd7ad",-0.29088804607531,1.16103031279406,0.459274792974079,1.02943714495038,0
"1865","OLEL_Prolific_v4","5ca58b943ac2e200116f3524",NA,"5ca58b943ac2e200116f3524",-0.29088804607531,-1.88930985101486,-0.703409333342132,2.08386422193183,1
"1866","OLEL_Prolific_v4","5cb29cc0a9827c0001e7e477",NA,"5cb29cc0a9827c0001e7e477",-0.441108627868946,-0.810074615914034,0.0823419577445356,0.200775899382986,0
"1867","OLEL_Prolific_v4","5d3700db048a4f001767b040",NA,"5d3700db048a4f001767b040",-0.741549791456218,-0.0731198954185058,1.53573710307762,-0.58297088945071,0
"1868","OLEL_Prolific_v4","5d612ae16512d700159face7",NA,"5d612ae16512d700159face7",1.51175893544832,0.659942069688312,1.69040568544786,0.165339249426892,0
"1869","OLEL_Prolific_v4","5d849ee0a954540019f513dd",NA,"5d849ee0a954540019f513dd",-0.591329209662582,0.33018397465929,-0.818247433284768,-0.777011146272583,0
"1870","OLEL_Prolific_v4","5da641835460ba0015b26b16",NA,"5da641835460ba0015b26b16",-0.591329209662582,0.125458520281215,0.0588209345372528,-0.693831332773571,0
"1871","OLEL_Prolific_v4","5daa79d095be5f0017360d60",NA,"5daa79d095be5f0017360d60",0.159773699305598,0.417846338531376,0.105639210133812,-0.785816771614256,0
"1872","OLEL_Prolific_v4","5dc483cf74939e34e55c3619",NA,"5dc483cf74939e34e55c3619",-0.591329209662582,0.267282802298185,-0.448424219519022,-0.683487958716686,0
"1873","OLEL_Prolific_v4","5dc59aea37023940a0860dea",NA,"5dc59aea37023940a0860dea",0.00955311751196184,-0.247303938021868,-1.13782892017357,-0.50185545820918,0
"1874","OLEL_Prolific_v4","5dd37d08c6588f38120fb465",NA,"5dd37d08c6588f38120fb465",-0.29088804607531,0.538058797535874,-1.76631660800227,-0.953506853701014,0
"1875","OLEL_Prolific_v4","5dd40277e08a363e4e006384",NA,"5dd40277e08a363e4e006384",-0.441108627868946,0.0759837844258495,1.27790981730948,-0.642184341336237,0
"1876","OLEL_Prolific_v4","5dd4767b32288646716dc98a",NA,"5dd4767b32288646716dc98a",-0.29088804607531,-1.00055014784452,0.997126460188469,-0.624217706196873,0
"1877","OLEL_Prolific_v4","5de2b1568f5cd52ecc1b14b8",NA,"5de2b1568f5cd52ecc1b14b8",0.159773699305598,-0.383011583282322,-1.52329933280835,-0.923746277619974,0
"1878","OLEL_Prolific_v4","5e20a27f25a4d03b9ee10bc6",NA,"5e20a27f25a4d03b9ee10bc6",0.309994281099234,1.94953093866178,1.51758869605567,2.08386422193183,1
"1879","OLEL_Prolific_v4","5e28e8730fd86a0a19e084cd",NA,"5e28e8730fd86a0a19e084cd",-0.591329209662582,0.984783843334468,-0.512836623151363,-0.384117891509872,0
"1880","OLEL_Prolific_v4","5e29c3e725dcfd01cef9f474",NA,"5e29c3e725dcfd01cef9f474",0.159773699305598,0.930393266664908,0.18580673906256,-0.25411379792398,0
"1881","OLEL_Prolific_v4","5e2ac2aa0038f21089a533a4",NA,"5e2ac2aa0038f21089a533a4",-0.441108627868946,0.344314519966847,0.746556976872509,-0.155715952428164,0
"1882","OLEL_Prolific_v4","5e3adfc595ff562fbdd130fa",NA,"5e3adfc595ff562fbdd130fa",-0.441108627868946,0.0447941425445582,0.632713144824862,-0.769646836660297,0
"1883","OLEL_Prolific_v4","5e498a4fd2a6e53fb7b1840e",NA,"5e498a4fd2a6e53fb7b1840e",0.46021486289287,0.627792164009991,1.16533571937822,0.186157087817042,0
"1884","OLEL_Prolific_v4","5e5ab88a43f33029b119a48c",NA,"5e5ab88a43f33029b119a48c",-0.29088804607531,0.710538836464421,0.126333505019258,-0.80008459605212,0
"1885","OLEL_Prolific_v4","5e79aad7e135bf568f21f2a0",NA,"5e79aad7e135bf568f21f2a0",-0.29088804607531,2.02979388915291,0.862782848648007,-0.884986201963038,0
"1886","OLEL_Prolific_v4","5e84f020507cd30b367b2624",NA,"5e84f020507cd30b367b2624",-0.140667464281674,-0.115706537239971,0.495144547886806,-0.709201214691736,0
"1887","OLEL_Prolific_v4","5e8ca682f2fccc05374152ff",NA,"5e8ca682f2fccc05374152ff",0.159773699305598,1.20124974868776,-0.139197140862516,-0.365941042437436,0
"1888","OLEL_Prolific_v4","5e96d0eefea475161115aba9",NA,"5e96d0eefea475161115aba9",-0.140667464281674,2.36079407214241,0.907242907637444,2.08386422193183,1
"1889","OLEL_Prolific_v4","5e9d13f7b8fbf3248ca5ef5a",NA,"5e9d13f7b8fbf3248ca5ef5a",-0.741549791456218,0.611084987435882,0.397344213008615,-0.517642862078073,0
"1890","OLEL_Prolific_v4","5e9e19d808b9931ef37373c6",NA,"5e9e19d808b9931ef37373c6",-0.441108627868946,-1.08889435644456,-0.312103784872274,-0.767926950127882,0
"1891","OLEL_Prolific_v4","5ea714d0ba872d0cc55cdd79",NA,"5ea714d0ba872d0cc55cdd79",-0.140667464281674,0.2409325608491,0.0856210704195261,-0.344625370090517,0
"1892","OLEL_Prolific_v4","5ea7b13e8ac6491a2050e619",NA,"5ea7b13e8ac6491a2050e619",-0.29088804607531,-0.140410831849743,0.955550050623836,-0.567001798846377,0
"1893","OLEL_Prolific_v4","5eb1f6fc96a926357133cbb1",NA,"5eb1f6fc96a926357133cbb1",-0.441108627868946,0.375961365103904,0.0613919387686686,-0.679276237856326,0
"1894","OLEL_Prolific_v4","5ebcada11ac87310b16fe61b",NA,"5ebcada11ac87310b16fe61b",-0.441108627868946,-0.659609877028884,-1.72537233512753,0.0510650519814524,0
"1895","OLEL_Prolific_v4","5ec20598203e9e2e8a2855e0",NA,"5ec20598203e9e2e8a2855e0",-0.591329209662582,1.50491533680498,0.65439846139122,-0.79324263375065,0
"1896","OLEL_Prolific_v4","5ec56cdeb4fbc35443d90d0f",NA,"5ec56cdeb4fbc35443d90d0f",-0.140667464281674,-0.659609877028884,0.741406892322169,2.08386422193183,1
"1897","OLEL_Prolific_v4","5ecaa9b289161d043d541b6c",NA,"5ecaa9b289161d043d541b6c",-0.441108627868946,-0.51184492089102,0.809729757903005,-0.317458956554909,0
"1898","OLEL_Prolific_v4","5ed2fa0793788128b41df2cd",NA,"5ed2fa0793788128b41df2cd",-0.441108627868946,-1.1322343830305,-1.58231902494754,-0.0770664106588928,0
"1899","OLEL_Prolific_v4","5ee04647c5486d38b04883c1",NA,"5ee04647c5486d38b04883c1",0.00955311751196184,0.731297221984832,-0.819068546298436,-0.94142339511536,0
"1900","OLEL_Prolific_v4","5ee38ef98c0c440172e022ac",NA,"5ee38ef98c0c440172e022ac",-0.140667464281674,-0.521814303346961,-1.15944675592659,2.08386422193183,1
"1901","OLEL_Prolific_v4","5ef04fa79a475604dcd8c489",NA,"5ef04fa79a475604dcd8c489",-0.441108627868946,-0.750692664088179,1.84918967132086,0.203628935666792,0
"1902","OLEL_Prolific_v4","5ef0d115ebe9a70ee13bcd52",NA,"5ef0d115ebe9a70ee13bcd52",0.159773699305598,-1.54612130249556,1.42425097129033,2.08386422193183,1
"1903","OLEL_Prolific_v4","5ef7defacaa2a1000938c1b4",NA,"5ef7defacaa2a1000938c1b4",0.159773699305598,0.801708878469503,0.820401171248021,2.08386422193183,1
"1904","OLEL_Prolific_v4","5ef90b249bafa50a311593ae",NA,"5ef90b249bafa50a311593ae",-0.441108627868946,-0.0692682567411974,1.84918967132086,-0.389335747305976,0
"1905","OLEL_Prolific_v4","5efd4b214f972918f9f4b827",NA,"5efd4b214f972918f9f4b827",-0.140667464281674,0.753061097566508,0.0422666545957611,0.341276470242915,0
"1906","OLEL_Prolific_v4","5f0523936e93408277d06897",NA,"5f0523936e93408277d06897",0.00955311751196184,-0.452532525251127,0.18580673906256,-0.459281305038579,0
"1907","OLEL_Prolific_v4","5f111456d672e8471ca03f46",NA,"5f111456d672e8471ca03f46",0.00955311751196184,1.72653889179622,1.51092136148622,2.08386422193183,1
"1908","OLEL_Prolific_v4","5f139e2aafd70a3b49e7ca23",NA,"5f139e2aafd70a3b49e7ca23",1.51175893544832,0.156118576762011,0.252912088457429,0.0787658386162427,0
"1909","OLEL_Prolific_v4","5f16f559325a640008bb9a07",NA,"5f16f559325a640008bb9a07",-0.441108627868946,0.831758489276584,-0.59850611893152,-0.288767322118322,0
"1910","OLEL_Prolific_v4","5f2dad07a2eef40aaef6edb6",NA,"5f2dad07a2eef40aaef6edb6",-0.591329209662582,-0.362377998903067,-0.0499099140668166,-0.859839304100808,0
"1911","OLEL_Prolific_v4","5f32c470677f5a0457545995",NA,"5f32c470677f5a0457545995",-0.29088804607531,-0.62288431827549,1.05204533774911,2.08386422193183,1
"1912","OLEL_Prolific_v4","5f371531d5b7e818ee0cf328",NA,"5f371531d5b7e818ee0cf328",-0.441108627868946,-1.22058430954602,0.764715922240031,-0.930424892832597,0
"1913","OLEL_Prolific_v4","5f403530edd4d214a0dbdd75",NA,"5f403530edd4d214a0dbdd75",1.36153835365469,1.62745858183243,1.69040568544786,2.08386422193183,1
"1914","OLEL_Prolific_v4","5f44f6de7f24ec0354450af6",NA,"5f44f6de7f24ec0354450af6",0.159773699305598,0.358404749634748,-0.6953058514165,0.323991371065908,0
"1915","OLEL_Prolific_v4","5f4580ba9ae79f195a9ece38",NA,"5f4580ba9ae79f195a9ece38",-0.441108627868946,0.613315707885511,0.917134485677686,0.00732043056430282,0
"1916","OLEL_Prolific_v4","5f467b0a0d1aef037515c8c9",NA,"5f467b0a0d1aef037515c8c9",-0.441108627868946,-0.810074615914033,-0.975554096956441,-0.910979281631613,0
"1917","OLEL_Prolific_v4","5f4737536bf20b123d695211",NA,"5f4737536bf20b123d695211",-0.140667464281674,-0.0795465952520143,-0.894120331530185,0.361231581748135,0
